# Title: South America Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
# Missing: -999
Date,Anomaly
194308,-0.97
194309,-0.37
194310,0.20
194311,-0.11
194312,-0.14
194401,-0.19
194402,0.03
194403,-0.37
194404,-0.40
194405,-0.10
194406,0.38
194407,0.18
194408,0.55
194409,0.73
194410,0.59
194411,-0.02
194412,0.37
194501,0.07
194502,-0.14
194503,0.08
194504,0.36
194505,-0.34
194506,-0.40
194507,-0.04
194508,0.86
194509,0.26
194510,0.21
194511,0.00
194512,-0.22
194601,-0.10
194602,0.42
194603,-0.24
194604,-0.08
194605,0.00
194606,-0.27
194607,-0.22
194608,-0.02
194609,0.26
194610,-0.25
194611,0.35
194612,-0.05
194701,0.19
194702,0.19
194703,-0.10
194704,0.08
194705,-0.14
194706,0.59
194707,-0.64
194708,-0.44
194709,-0.11
194710,-0.25
194711,-0.27
194712,-0.36
194801,0.12
194802,-0.01
194803,-0.38
194804,-0.03
194805,0.05
194806,0.31
194807,0.10
194808,-0.50
194809,0.21
194810,0.03
194811,-0.11
194812,0.05
194901,-0.21
194902,-0.35
194903,0.00
194904,0.00
194905,-0.21
194906,0.22
194907,-0.30
194908,-0.21
194909,-0.21
194910,-0.61
194911,-0.07
194912,-0.34
195001,-0.49
195002,-0.19
195003,-0.40
195004,-0.11
195005,0.10
195006,0.01
195007,-0.11
195008,-0.08
195009,-0.12
195010,-0.50
195011,-0.21
195012,-0.31
195101,-0.44
195102,-0.74
195103,-0.14
195104,-0.82
195105,0.16
195106,0.16
195107,0.39
195108,0.08
195109,0.19
195110,0.28
195111,0.18
195112,-0.07
195201,0.33
195202,0.28
195203,0.48
195204,-0.22
195205,0.16
195206,-0.90
195207,0.24
195208,0.19
195209,-0.18
195210,0.02
195211,-0.18
195212,0.11
195301,0.20
195302,0.32
195303,0.24
195304,-0.02
195305,0.17
195306,0.14
195307,-0.69
195308,0.91
195309,0.91
195310,-0.03
195311,0.33
195312,0.14
195401,0.11
195402,0.00
195403,0.08
195404,-0.16
