# Title: Antarctic Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
# Missing: -999
Date,Anomaly
188411,0.20
188412,-0.16
188501,-0.01
188502,-0.06
188503,-0.26
188504,-0.07
188505,0.25
188506,-0.53
188507,-0.05
188508,0.19
188509,-0.18
188510,0.06
188511,-0.06
188512,0.04
188601,-0.37
188602,-0.08
188603,0.02
188604,-0.19
188605,0.04
188606,-0.04
188607,-0.06
188608,0.51
188609,0.13
188610,0.12
188611,0.08
188612,-0.30
188701,-0.26
188702,-0.10
188703,-0.12
188704,-0.07
188705,-0.43
188706,-0.35
188707,0.31
188708,0.05
188709,0.02
188710,-0.06
188711,0.04
188712,0.00
188801,-0.08
188802,-0.02
188803,0.10
188804,0.23
188805,0.16
188806,0.33
188807,0.48
188808,0.06
188809,-0.43
188810,0.00
188811,0.16
188812,-0.06
188901,-0.08
188902,0.07
188903,0.24
188904,0.05
188905,0.03
188906,0.14
188907,-0.21
188908,-0.24
188909,0.37
188910,0.37
188911,0.16
188912,0.17
189001,-0.13
189002,0.00
189003,0.04
189004,-0.08
189005,0.37
189006,-0.23
189007,0.02
189008,0.47
189009,0.06
189010,0.11
189011,0.18
189012,0.14
189101,-0.15
189102,-0.35
189103,0.02
189104,-0.26
189105,0.15
189106,0.26
189107,-0.37
189108,-0.51
189109,-0.44
189110,-0.25
189111,-0.23
189112,-0.05
189201,-0.36
189202,-0.12
189203,-0.02
189204,0.06
189205,-0.16
189206,0.45
189207,-0.27
189208,0.22
189209,-0.03
189210,-0.06
189211,0.27
189212,-0.22
189301,-0.19
189302,0.00
189303,-0.02
189304,-0.06
189305,-0.01
189306,0.39
189307,-0.35
189308,-0.47
189309,-0.02
189310,0.36
189311,-0.18
189312,-0.28
189401,-0.36
189402,-0.46
189403,-0.34
189404,-0.07
189405,-0.03
189406,-0.42
189407,-0.03
189408,-0.08
189409,-0.73
189410,-0.10
189411,-0.33
189412,-0.14
189501,-0.30
189502,-0.55
189503,0.01
189504,0.01
189505,-0.35
189506,-0.02
189507,-0.02
189508,-0.04
189509,-0.38
189510,0.00
189511,-0.23
189512,0.10
189601,0.13
189602,-0.35
189603,0.07
189604,0.23
189605,0.12
189606,0.43
189607,-0.60
189608,-0.53
189609,-0.51
189610,-0.25
189611,-0.17
189612,0.09
189701,-0.33
189702,-0.37
189703,-0.45
189704,-0.01
189705,-0.10
189706,0.33
189707,-0.13
189708,0.17
189709,0.25
189710,0.37
189711,0.49
189712,0.05
189801,-0.06
189802,-0.21
189803,-0.10
189804,-0.23
189805,0.02
189806,-0.01
189807,0.55
189808,0.28
189809,0.59
189810,0.42
189811,0.09
189812,0.25
189901,-0.25
189902,-0.26
189903,0.24
189904,0.12
189905,0.07
189906,0.15
189907,-0.05
189908,-0.07
189909,0.29
189910,0.20
189911,0.36
189912,0.06
190001,-0.09
190002,0.52
190003,0.16
190004,-0.34
190005,-0.47
190006,-0.02
190007,-0.14
190008,-0.21
190009,-0.64
190010,0.37
190011,0.04
190012,0.11
190101,0.09
190102,-0.18
190103,-0.50
190104,-0.04
190105,-0.19
190106,-0.54
190107,0.05
190108,0.06
190109,0.31
190110,0.03
190111,0.15
190112,0.16
190201,-0.19
190202,-0.05
190203,-0.08
190204,-0.22
190205,0.26
190206,0.66
190207,0.32
190208,-0.08
190209,0.30
190210,0.05
190211,0.31
190212,0.05
190301,0.07
190302,-0.30
190303,0.18
190304,-0.31
190305,0.08
190306,0.62
190307,-0.48
190308,-0.59
190309,-0.41
190310,0.35
190311,-0.11
190312,-0.16
190401,-0.58
190402,-0.25
190403,-0.09
190404,-0.60
190405,-0.42
190406,0.15
190407,0.02
190408,-0.44
190409,0.14
190410,-0.03
190411,0.15
190412,0.25
190501,-0.20
190502,-0.46
190503,-0.04
190504,-0.39
190505,0.42
190506,0.53
190507,0.47
190508,-0.70
190509,-0.62
190510,-0.91
190511,-0.08
190512,0.26
190601,-0.29
190602,-0.18
190603,-0.07
190604,0.11
190605,0.15
190606,0.94
190607,0.45
190608,-0.12
190609,-0.12
190610,0.06
190611,0.21
190612,0.23
190701,-0.32
190702,-0.33
190703,0.11
190704,-0.23
190705,0.11
190706,0.06
190707,0.63
190708,1.04
190709,-0.21
190710,0.05
190711,-0.36
190712,-0.24
190801,-0.48
190802,-0.32
190803,-0.05
190804,-0.20
190805,-0.66
190806,-0.45
190807,0.02
190808,-0.53
190809,-1.05
190810,-0.18
190811,0.07
190812,0.17
190901,-0.46
190902,-0.14
190903,0.06
190904,0.05
190905,0.35
190906,0.16
190907,-0.24
190908,-0.23
190909,-0.09
190910,0.59
190911,0.23
190912,-0.19
191001,-0.44
191002,-0.52
191003,-0.09
191004,0.05
191005,0.13
191006,0.43
191007,0.35
191008,0.06
191009,0.03
191010,-0.27
191011,0.07
191012,-0.18
191101,-0.15
191102,-0.36
191103,-0.39
191104,-0.15
191105,-0.62
191106,-0.34
191107,-0.03
191108,0.51
191109,0.09
191110,0.11
191111,-0.02
191112,0.15
191201,-0.08
191202,0.11
191203,0.51
191204,-0.40
191205,-0.42
191206,-0.34
191207,0.38
191208,-0.33
191209,0.06
191210,-0.02
191211,0.21
191212,0.10
191301,0.04
191302,-0.12
191303,-0.20
191304,-0.41
191305,-0.49
191306,0.30
191307,-0.23
191308,0.68
191309,0.08
191310,0.27
191311,0.14
191312,0.26
191401,0.05
191402,0.15
191403,-0.20
191404,0.24
191405,0.19
191406,0.32
191407,-0.19
191408,-0.65
191409,-0.66
191410,-0.65
191411,0.59
191412,-0.40
191501,-0.34
191502,-0.12
191503,-0.03
191504,0.34
191505,-0.45
191506,0.34
191507,0.18
191508,0.07
191509,0.43
191510,0.39
191511,0.50
191512,0.11
191601,0.02
191602,-0.03
191603,0.13
191604,0.44
191605,0.34
191606,1.04
191607,0.00
191608,1.24
191609,-0.34
191610,-0.32
191611,-0.20
191612,0.14
191701,0.22
191702,-0.12
191703,-0.60
191704,0.22
191705,-0.38
191706,-0.54
191707,0.60
191708,0.18
191709,-0.09
191710,-0.06
191711,-0.08
191712,0.33
191801,-0.42
191802,-0.45
191803,-0.62
191804,-0.44
191805,0.23
191806,-0.34
191807,0.25
191808,0.29
191809,-0.37
191810,0.27
191811,0.16
191812,0.23
191901,0.03
191902,-0.24
191903,-0.20
191904,0.63
191905,-0.28
191906,-0.20
191907,-0.11
191908,-0.68
191909,-0.04
191910,-1.09
191911,-0.03
191912,-0.05
192001,-0.26
192002,-0.67
192003,-0.84
192004,-0.71
192005,-0.23
192006,0.06
192007,-0.13
192008,0.19
192009,0.03
192010,-0.19
192011,-0.31
192012,-0.14
192101,-0.09
192102,-0.21
192103,-0.07
192104,-0.43
192105,-0.04
192106,-0.24
192107,0.36
192108,0.40
192109,0.09
192110,-0.04
192111,-0.30
192112,0.13
192201,-0.47
192202,-0.41
192203,-0.41
192204,0.28
192205,-0.34
192206,-0.05
192207,-0.40
192208,-0.71
192209,0.29
192210,0.19
192211,0.88
192212,-0.40
192301,-0.04
192302,0.08
192303,-0.18
192304,0.04
192305,0.41
192306,0.04
192307,-0.49
192308,-0.94
192309,-0.54
192310,-0.52
192311,-0.16
192312,0.48
192401,-0.17
192402,0.14
192403,0.01
192404,-0.27
192405,-0.47
192406,-0.37
192407,-0.85
192408,-0.99
192409,0.12
192410,0.13
192411,-0.05
192412,-0.22
192501,-0.18
192502,-0.14
192503,-0.83
192504,0.00
192505,0.28
192506,-0.24
192507,-0.15
192508,-0.99
192509,-1.22
192510,-0.32
192511,-0.35
192512,-0.27
192601,0.05
192602,0.11
192603,-0.09
192604,0.40
192605,0.00
192606,-0.16
192607,0.15
192608,-0.89
192609,-0.30
192610,0.26
192611,-0.25
192612,0.10
192701,-0.41
192702,-0.08
192703,0.08
192704,-0.66
192705,-0.28
192706,0.71
192707,-0.16
192708,1.27
192709,-0.23
192710,-0.29
192711,0.19
192712,-0.29
192801,-0.36
192802,-0.48
192803,-0.29
192804,0.04
192805,-0.18
192806,1.01
192807,-0.62
192808,-0.17
192809,0.60
192810,0.07
192811,-0.32
192812,0.42
192901,0.46
192902,-0.34
192903,0.29
192904,-0.48
192905,0.04
192906,-0.94
192907,-1.09
192908,0.09
192909,-0.35
192910,-0.22
192911,-0.09
192912,-0.31
193001,-0.44
193002,-0.51
193003,-0.63
193004,0.14
193005,0.13
193006,-0.38
193007,0.33
193008,-0.50
193009,-0.56
193010,-0.10
193011,0.18
193012,-0.19
193101,0.01
193102,-0.55
193103,-0.22
193104,-0.20
193105,-0.01
193106,-0.14
193107,-0.28
193108,0.14
193109,0.14
193110,-0.52
193111,-0.07
193112,0.02
193201,0.07
193202,-0.61
193203,-0.11
193204,0.08
193205,-0.14
193206,0.26
193207,-0.81
193208,-1.64
193209,-0.02
193210,0.10
193211,-0.42
193212,-0.05
193301,-0.05
193302,-0.43
193303,0.20
193304,-0.43
193305,0.23
193306,0.22
193307,-0.85
193308,-0.70
193309,-0.79
193310,0.29
193311,-0.22
193312,0.00
193401,0.07
193402,-0.20
193403,-0.07
193404,0.02
193405,0.14
193406,-0.47
193407,-0.68
193408,-0.38
193409,0.65
193410,-0.07
193411,-0.13
193412,-0.58
193501,-0.28
193502,0.00
193503,-0.64
193504,-0.65
193505,-0.11
193506,-1.12
193507,0.59
193508,-0.01
193509,0.80
193510,-0.12
193511,0.39
193512,0.04
193601,-0.44
193602,0.12
193603,0.57
193604,-0.75
193605,-0.40
193606,-0.41
193607,0.38
193608,1.17
193609,-0.15
193610,-0.07
193611,-0.04
193612,-0.02
193701,-0.08
193702,-0.30
193703,-0.34
193704,-0.85
193705,-0.44
193706,-0.61
193707,-0.62
193708,0.12
193709,0.21
193710,-0.03
193711,0.02
193712,-0.16
193801,0.06
193802,0.26
193803,0.51
193804,-0.38
193805,-0.35
193806,-1.08
193807,0.56
193808,0.07
193809,0.04
193810,0.09
193811,0.00
193812,-0.06
193901,0.83
193902,0.58
193903,-0.30
193904,0.17
193905,0.19
193906,-0.11
193907,0.81
193908,0.84
193909,-0.16
193910,-0.31
193911,-0.02
193912,0.07
194001,0.11
194002,0.14
194003,-0.15
194004,0.36
194005,-0.18
194006,-0.77
194007,-0.72
194008,-0.67
194009,-0.65
194010,0.21
194011,-0.08
194012,0.18
194101,-0.61
194102,-0.03
194103,-0.10
194104,0.84
194105,0.15
194106,0.10
194107,-0.07
194108,0.45
194109,0.56
194110,-0.63
194111,-0.01
194112,-0.22
194201,-0.12
194202,-0.45
194203,-0.21
194204,-0.18
194205,-0.63
194206,0.01
194207,-0.35
194208,0.74
194209,0.63
194210,-0.29
194211,0.12
194212,-0.61
194301,0.31
194302,-0.29
194303,0.10
194304,-0.41
194305,-1.22
194306,-1.00
194307,0.28
194308,0.18
194309,-0.27
194310,-0.37
194311,-0.33
194312,-0.21
194401,-0.09
194402,0.14
194403,0.12
194404,-0.57
194405,0.42
194406,-0.43
194407,-0.88
194408,-0.56
194409,0.25
194410,-0.32
194411,0.78
194412,0.24
194501,0.06
194502,-0.08
194503,-0.06
194504,0.36
194505,0.13
194506,0.13
194507,-0.02
194508,0.62
194509,-0.20
194510,-0.99
194511,0.07
194512,-0.10
194601,0.06
194602,-0.09
194603,-0.76
194604,-0.72
194605,0.16
194606,0.42
194607,-0.03
194608,-0.14
194609,0.18
194610,-0.38
194611,0.33
194612,0.24
194701,0.31
194702,0.28
194703,-0.37
194704,0.04
194705,-0.10
194706,-0.08
194707,0.66
194708,-0.01
194709,-0.09
194710,-0.31
194711,-0.31
194712,-0.16
194801,-0.17
194802,0.18
194803,-0.23
194804,0.19
194805,0.71
194806,-0.98
194807,0.03
194808,0.07
194809,-0.19
194810,0.03
194811,0.10
194812,-0.21
194901,0.48
194902,0.09
194903,0.05
194904,-0.06
194905,0.65
194906,0.12
194907,0.31
194908,-0.31
194909,-0.34
194910,0.25
194911,-0.11
